text,username,month
Over price,sachingund2121, dec
What about accomplish variant prices,abhigyan1574_pvt, dec
Mena aki video Dali hh viral Krva do,___kris____hnnaa, dec
"Hello,
Respectfully, I have one clarification regarding the new seat-belt–linked brake system in the Tata Sierra.

If a driver is already in motion — for example, cruising on an expressway at around 120 km/h — and removes the seat belt after an hour due to discomfort, will the system automatically apply the brakes at that moment?

I’m genuinely impressed by the safety innovation, just wanted to understand how it behaves in real-world scenarios.",ruthvik._reddy, dec
Tata siera name se reel to dal di lekin views nhi,knp.top.team, dec
#tatasierra  mujhe eka gift kardo please,raju__itus, dec
#thetatasierra eka gift kardo na please,raju__itus, dec
11.49 mein 50+ features,dipu.rraval, dec
Worth hai bhai car lena,dhruvahuja2025, dec
@paras.bhutani1 20L me TGDi aur 4 cylinder strong setup mil raha,esha_nshukla, dec
@esha_nshukla Mahindra giving 2.0L turbo engine in the same price range with a bigger Car #XUV700,paras.bhutani1, dec
Collab us check dm,noor_pb__19, dec
I was waiting for a great SUV with affordable prices...now a test drive and will book it by this month end,ankushyoterpa, dec
After modified,the__wellman, dec
But which one has that ultra long screen?,dstar_kid, dec
But which one has that ultra long screen?,dstar_kid, dec
But which one has that ultra long screen?,dstar_kid, dec
"Hi, thank you for expressing your interest in the All-New Sierra. We recommend visiting our official website for detailed variant information. Link in bio.",thetatasierra, dec
"“The look will be complete only if there is a step-in tyre at the back; otherwise, it will remain incomplete.”",jayeshjanardhanan, dec
Fabulous,jisap7d, dec
Og,influno_media, dec
Nice car,__editor__2.o__, dec
#tatasierra,anshuvloger7, dec
Mast care,arbazkhan61931, dec
The OG didn’t just come back — it came home. #TataSierra,thetatasierra, dec
@thetatasierra respect Nice Comeback,influno_media, dec
Mujhe follow karo,chetan_pawar_104, dec
Bhai time utha lo please,rohuu__2x_, dec
"I am writing to express my extreme disappointment with the ongoing issues I have been facing with my Tata Nexon EV, vehicle number KL37G0340. I purchased the vehicle five months ago from Gokulam Motors, Kattappana. During its first service at Gokulam Motors, an update was performed that caused my Android Auto, voice command, and call buttons to stop working. Despite subsequent attempts to rectify the issue at Lexon Tata, including a button replacement, the problem has not been resolved. My vehicle is currently back at Lexon Tata since December 2nd, 2025 and I have yet to receive a satisfactory resolution. This ongoing inconvenience has caused me significant frustration and disruption. I urge you to take this matter seriously and provide me with a direct contact number of an authorized representative who can assist me in resolving this issue as quickly as possible. I look forward to your prompt attention to this matter.",deadmanspell, dec
"Hello @deadmanspell, we never want our customers to have such an experience with us. Please share your contact number with us via DM, so that our team can connect with you to assist further.",tata.evofficial, dec
Never buy Tata vehicle... I own it... got to know they are the biggest cheater.. product last till first 10k kms after that your life will be hell... cheep quality parts are installed in this product... they just show outer cosmetic..internally the parts have very low and poor quality,rallychirag, dec
tata siraSierra,mr_krushna_500, dec
"#BoycottTatamotors #FraudTataMotors 
Never ever buy your Car from Tata motors
Extremely pathetic experience with Tata Motors. My brand-new Tata Curvv (just 15 days old) broke down with a DCA fault in Lonavala, leaving my family with kids stranded on the roadside for 5–6 hours.
Support and coordination were shockingly poor. This is completely unacceptable for a new car and shows a total lack of responsibility towards customer safety. Deeply disappointed.
Tata motors are fraud and never trust them for your new vehicle with your hard-earned money",ridzzz_18, dec
#bestie,mr.__.vivekk22, dec
Kindly share the timeline for when the pricing details of the Accomplished and Accomplished Plus variants will be made public,iishreyash, dec
Need a dark edition asap,ar.melos, dec
"20 L+ onroad for adventure+ and no leather and ventilated seats, pricing is too high",paras.bhutani1, dec
Price while RATHAN TATA  NOW,mr_night_shooter_06, dec
Hmm price is high as compared to creta  and seltos  22 lac mai xuv 700 aajayegi with adas ax7l bus usme avg or parking ka issue hai. Kam se kam 1. Lac or sasta hona chaiye ta 4x4 b ni hai,gaurav.jain.5680, dec
It's a value for money product but still it's not for the middle class.,addy_de_reborn, dec
Adventure plus mai b triple screen ni hai or na e ventilated seats or reverton mai alloy wheel b 17 e hai kya pricing kari hai samaj ni aaya market toh dekte is cost mai ev aa ri hai with all features,gaurav.jain.5680, dec
Why was HUD not given in the top model?,vibhor.chhabra0435, dec
Disappointed with prices,naman.visaria, dec
@village.vibes.with.ravi  check our letest reel about TATA SIERRA @thetatasierra @tatamotorscars,ravi_unfilltered, dec
text,username, dec
“Ratan Tata Sir ke values par bharosa kar ke Tata li thi. Lekin ground reality totally different nikli. Hoping Tata Motors will restore that trust.”,vinitwinit, dec
@tatamotorscars @tatamotorsgroup @tatamotors — 80 days in service center with no resolution despite warranty. Kindly intervene.”,vinitwinit, dec
Poor mans defender is overpriced,bishal__lep, dec
Over price hai ya  pure + 13 lakh hona chahiye ta,pankajthakur_0o7, dec
Top or base model he tek hai ya market ma creta ko piche nhi kar payegi,pankajthakur_0o7, dec
But where is accomplished and accomplish plus,its_abhishek_kute_patil, dec
Too much over priced and over hyped @thetatasierra @tatamotorscars,praveen_sanju07, dec
Superb   price justifying the features and design @thetatasierra @tatamotorscars,satyacrt, dec
Kia Pakistan me bhi aye gi,mb615394, dec
Mena apki video Dali hh viral Krva do,___kris____hnnaa, dec
"Upgrade your vehicle with Way4track’s high quality GPS engineered for exact location tracking and stable performance. Dial 7032213434.
#Way4trackGPS #AccurateTracking #QualityTechnology #VehicleSafetyIndia #SmartFleetSolutions #índigo",way4track, dec
⁠12.99L kyaaa baat hai bhai ye toh sach mai pocket friendly gaadi nikali hai,ojask.apoor, dec
Bro 12.99L sunte hi dil khush ho gaya…,spranesh.n, dec
Adventure+ under 13L is honestly unbelievable,omka_rhegde, dec
@rajpurohit_rok_ bhai features dekho na is range me koi nahi de raha,arhaanmirza359, dec
Mere circle me tata ka experience thik hi hai bro depend karta area pe,arjunsethi353, dec
@feel_the__beat__07 bhai sahi bola tune vibe hi alag aa rahi,daksh.josh654, dec
Collab us check  dm,noor_pb__19, dec
wow,the__wellman, dec
Waiting for sensor issues,the__invisible__boy___2003, dec
Mera promotion wala video check karo,arbazkhan61931, dec
"I am writing to express my extreme disappointment with the ongoing issues I have been facing with my Tata Nexon EV, vehicle number KL37G0340. I purchased the vehicle five months ago from Gokulam Motors, Kattappana. During its first service at Gokulam Motors, an update was performed that caused my Android Auto, voice command, and call buttons to stop working. Despite subsequent attempts to rectify the issue at Lexon Tata, including a button replacement, the problem has not been resolved. My vehicle is currently back at Lexon Tata since December 2nd, 2025 and I have yet to receive a satisfactory resolution. This ongoing inconvenience has caused me significant frustration and disruption. I urge you to take this matter seriously and provide me with a direct contact number of an authorized representative who can assist me in resolving this issue as quickly as possible. I look forward to your prompt attention to this matter.",deadmanspell, dec
@__rudrapandey,__rudrapandey, dec
Tatascopni,tatasierra958, dec
Requesting everyone don't buy tata cars... They will make you life hell when it comes to after sales service...shi mein aapko khoon ke aansu ruka denge ye sb...tata goldrush lucknow specially,gupta_caarun, dec
Clear marketing simple and superb,ethan_hunt6666, dec
Tata Sierra,bully_thedog, dec
@tatamotorsgroup @thetatasierra @tatamotorscars You gave the best to the people by Giving Sierra to Indian Segment.. But their is Request from the Customer to Give the Engine option 1.5L TGDI Hyperion Gasoline to the Pure + Variant as This Variant give Power with Fuel Economy.. So that all Middle Class People Can Dream of having a Great TATA car,_.a_b_h_i_s_e_k._.r_o_u_t._, dec
24.5 lack top model,nilujoshi99, dec
Accomplished+ best hai,_govind.meghwal, dec
"I purchased a Tata Harrier XZA+ in 2023. Since March 2024 the vehicle has suffered recurring, serious faults that Tata authorised service centres have repeatedly failed to fix. I have endured repeated breakdowns, multiple part changes, significant out‑of‑pocket expense, loss of time, disruption to my official duties in the armed forces, and ongoing mental distress. Tata Motors must now either replace the vehicle with an equivalent new vehicle or refund the full purchase price plus all consequential costs and losses. This is my final opportunity to have Tata resolve this matter amicably.
Chronology of defects and service attempts
- March–May 2024: Drive modes repeatedly disabled while travelling (first failure on route Gwalior–Jaipur). Vehicle taken to Roshan Tata Motors (22 Godam) and later Velocity Tata Motors Gwalior. Service centres performed repeated DPF/engine regeneration procedures but the fault recurred within 100–200 km. I visited service centres approximately 6–7 times; problem persisted. 
- During these visits service personnel ultimately advised that a sensor wiring was damaged. I doubt whether the wiring was originally damaged or tampered with while in their custody. A sensor had to be procured through insurance; delivery was delayed and incorrect parts were initially supplied. To allow urgent travel I was given a used sensor taken from another vehicle. The vehicle ran ~1,200 km and then the same drive‑mode fault recurred. 
- Pune 2024–2025: Multiple visits to Panchjanya Automobile Warje for the same recurring fault; identical temporary remedies were applied and the fault returned. 
- Oct 2024: Vehicle battery drained while idle; RSA jumpstart obtained. Service centre replaced battery in December 2024 on their recommendation without clear root‑cause diagnosis. Battery failures continued despite normal usage. 
- July–Aug 2025: RSA jumpstarts required in Delhi; Sagar Tata Motors charged Rs. 23,000 for servicing and diagnostics addressing battery drain. Fault recurred within a month; SC later found current leakage and purportedly rectified it. 
- 18 Oct 2025: Vehicle would not start; RSA jumpstart called again. 
- 23 Oct 2025: Vehicle",tarun.sachdeva7, dec
@zessica_harison #gadiyahub,gadiyahubneha, dec
Priced high as compared to entrenched competitor’s,jonathan_konedana, dec
Sunroof available from pure model or from pure + ?,dr_rahulsaxena7153, dec
Over priced,its_alina_mirkut, dec
Tata Sierra,shashanksuman1631, dec
Overpriced,sharda_arjun, dec
awaiting for the EV,mayur_maske_, dec
Do pure and pure+ both variants will get panoramic sunroof?,studio_trelis, dec
Prices are too high,analyst_rachit, dec
Over priced badly.. not good engine transmission optios given at good price. Look how scorpio N is doing good in sales,analyst_rachit, dec
Fully overpriced it's just a hype created that base model at 11.5 only VFM other varrient prices are completely overpriced so for this only they didn't reveal it in the event if they cross accomplished manual revotron varrient anything above 16.5 its totally worst by tata that too after gst 2.0 it's better to go for hyundai creta sx tech varrient which is also having a addas under 16 lac expected showroom with more engine reliable performance we all know that hyundai brand engine,mr_night_shooter_06, dec
"Sierra  ko overpriced bolne walo ye dekh lo ki Creta S se Sierra Pure affordable but features jyda , dimension etc better . It's value for money and also Creta's Turbo Petrol automatic started from 19.49L ex-showroom So Sierra Adventure plus TGDI so much value for money",mriiidu.p, dec
Overpriced,iamgurureddy, dec
Already booked pure+ AT,n_pandey84, dec
@__lone_wolf_singh_ then it's same for creta too I guess cause the price is the same as sierra...the thing you are comparing is completely different league ...one is pure engine and size ...another is decent engine with features and pure comfort and  luxury ...which you dont get in thar or ROXX...sierra is a family car where as thar and ROXX are off road oriented ...so  not comparable at all in my opinion,dr_ritabrata, dec
Over price,akshaxxy__, dec
"1.5 Hyperion, should at least start from Pure+ variants. This is not fair @thetatasierra @tatamotorscars , please rework on your variants and provide that 1.5 TDGI to other variants also.",the_iphone_addict, dec
@ist_sorip_07 ?,sabarot_khan08, dec
Over priced ?,sabarot_khan08, dec
@studio_trelis only pure+,er.gsharma, dec
"Brother iam only speaking of sierras diesel automatic variants and the price of accomplished and accomplished plus are yet to come i know they will price it at 20 lakhs , and just consider if they launch a 4 x 4 variant then the price will go up to 22 .49 lakhs , the same is give by thar roxx at 18.49 with the bigger engine now u will be able to understand what iam trying to say and about comfort ur speaking as thar roxx is extremely uncomfortable on road",__lone_wolf_singh_, dec
Over priced @thetatasierra  price is compare to safari. N harrier....one should buy safari or harrier at this price point..@tatamotorscars,realtor_bhavik_, dec
Too costly and waste of money for just 1.5cc engine .... not meant for common man.,thesnfd, dec
Rah dhekhe ge tumhare chahe zamane lag Jaye chahe zamane lag Jay,feel_the__beat__07, dec
While RATHAN TATA PRICE   NOW,mr_night_shooter_06, dec
Overpriced and overhyped. The after sales is a blood bath in Tata,vigneshwar_gt, dec
@_ray_diamond_1 brother the price difference between Smart & Pure+ variant is 3 lakhs which is not justified anymore. @tatamotorscars is playing in the name of 'Sunroof'.,amitdahiya_, dec
"Price is messed up, especially for 1.5 turbo petrol",harsh_9866, dec
"Looks like all petrol variants come with DCA,How about your DCA gear boxes now , have you improved and done better refinements , your other models have many problems with this type of gear box",itzshanus, dec
@n_pandey84 what's the on road price?,nune.jpg, dec
@__lone_wolf_singh_ ohh you are comparing 4*4 okk ...then I ll say yes mahindra is giving bigger engines ...but I don't think even  if 4*4 sierra  launches it will do offroading  like thar ....and price of sierra is high ...cause the features are way too much in sierra and the seats and everything feels very upmarket ...where as the thar has less features and rugged looks ...if someone just want the off road oriented vehicle without giving importance to comfort on highways and more off-road  then choose thar ...and if some one wants the sofistacated vehicle with great suspension and features and comfortable seats ...then they will go for sierra,dr_ritabrata, dec
"@rajpurohit_rok_ but foreign cars (Toyota, Ford, Honda, Kia..!) price is less because they are foreign",designerumesh, dec
"Accomplished k price me adventure nikal diya, other cars in the segments r much cheaper n better after sale service",piyush_sachin1489, dec
The Instrument Cluster is looking pretty ordinary compered to the overall design. Kindly consider including an Analog Style Meter/Dial option through Software Update. It wd look amazing. Also there are no Ambient Lighting in Doors or Sunroof.,thisisavishek, dec
True,__lone_wolf_singh_, dec
Bhai koi sierra 1.5 revotron ka mileage and pick up ka experience batao,shreyansmshah, dec
Well I said the same on the day of launch. The tata fans said it was to keep the excitement. But I know this on day one itself. Anyway my obsession has come to an end once I have seen the prices.,mohan____6523, dec
@nune.jpg 18.95 lac on road price,n_pandey84, dec
Ugly pricing,manash__giri, dec
Except the base variant all other variants are overpriced. Paid promotions resulting in price hike @thetatasierra,mr.hitesh1511, dec
Man this is saddening,kedaarr, dec
What the f is wrong with Tata why not DCA in adventure plus?,awaardanshuman, dec
@n_pandey84 mumbai?,nune.jpg, dec
Same here .,rahul0114malave, dec
@nune.jpg yes Mumbai,n_pandey84, dec
For sure it will flop due to pricing 22 lakhs for 2 screen and not a worth n 22 lakhs without adas 2 usesl8,joeybonjovi, dec
"@lokendra_singh_chouhan76 thats coz you underestimated by seeing the introductory price. Any vegicle in this segmets costs even higher or in par  check i lt out for  Grand Vittara, Hyrider, Brezza, Kushaq, Tiaigun, Creta, Seltos, Elevate, etc.",_ray_diamond_1, dec
Over priced #sierra,chaithanya_bg, dec
"@lohith.acharya never high with all these features. You had high hopes seeing the introductory price. Any vegicle in this segmets costs even higher or in par  check i lt out for  Grand Vittara, Hyrider, Brezza, Kushaq, Tiaigun, Creta, Seltos, Elevate, etc.",_ray_diamond_1, dec
@_ray_diamond_1 at this price we have thar auto with proper 4 x 4,__lone_wolf_singh_, dec
"@iamsuviray lol. Just the crying of someone who desired to grab this for a cheap price. Interdictory price fornthe base variant will be announced always like this. Coz they want the car to be talk of the town. Having feature rich, it is never gonna be cheap. Check out price of  other cars in this segment",_ray_diamond_1, dec
"@naman.visaria lol, go for Creta or new Seltos then",_ray_diamond_1, dec
@_ray_diamond_1 i am fan of tata but prices are high,naman.visaria, dec
"@__lone_wolf_singh_ think about the comfort of Thar as a family vehicle. You dont go for off road all the time. Its the ither terrains where you use your car the most. But if the purpose is pire off road, then Sierra is a wrong choice",_ray_diamond_1, dec
@naman.visaria need to wait for discounts in future,naman.visaria, dec
Please launch the dark edition,mahanta.santanu917, dec
@_ray_diamond_1 don't Lough buddy not everyone have the same perception .,iamsuviray, dec
"Whoa!!! Thanks for showing the variant details and some interiors inside the interiors of some base, mid and top-spec! The best of alloy wheels that show the mid or base variant of alloy wheels is better . That's why the Sierra Legend has got all what the legend wants",iamsonasman, dec
What about an accomplished variant?,rc_kidoooo, dec
@_ray_diamond_1 its not about choice its about what value u r getting for ur bucks in 18.49 we have the option for thar roxx the same size rugged vehicle and a proper 4 x 4 and over all sierra is a cross over it is not an suv. Thar roxx is a proper suv .,__lone_wolf_singh_, dec
Tata SierraAndaman AdventureAdventure+,rocking_artist_yash, dec
Black colour with same interior as now beige,__akshat__jain___, dec
"@_ray_diamond_1 Its price is similar to Scorpio Classic, people want to show off, S 11 has more height and more seater, Tata Sierra will not be able to replace S 11 in rural areas",rajpurohit_rok_, dec
@naman.visaria you will never get when there is demand for vehicle. I owna  Nexon and got a single peny discount,_ray_diamond_1, dec
EV..?,ashoka0309, dec
@_ray_diamond_1 no i was getting discount on nexon but then waited for sierra and now prices are high,naman.visaria, dec
"""Tata सिर्फ गाड़ियाँ नहीं बनाता, वो देश का भविष्य बनाता है 
2021 तक Tata Trusts ने $102.4 Billion (लगभग ₹85,99,09,12,00,000) का दान देकर शिक्षा, स्वास्थ्य और COVID जैसी मुश्किल घड़ियों में देश की सेवा की 
ऐसी सोच रखने वाली कंपनी को हमारा साथ मिलना चाहिए!
अगर उनकी गाड़ियों में कुछ छोटी-मोटी कमियाँ भी हों, तो उन पर नहीं — उनकी नीयत और सेवा भावना पर ध्यान दें 
क्योंकि जो देश के लिए सोचता है, उसे देश का साथ ज़रूर मिलना चाहिए 
#RespectTata #MadeInIndia #SupportTata #ProudIndian""",introvert_boy_0005, dec
@shah_arbaz0,peersahil0, dec
Isn’t the pricing a bit too high?,neil92939, dec
Ab Jldi se detail price & spec comparison kr k tb VFM product bta de sb YT pe,abhinavtiwari_45, dec
@abhinavtiwari_45 also it's good to see diesel option from base model and I can see it's max pricing is 20.99 or 21.49,abhinavtiwari_45, dec
Looks like from accomplished I’ll have settle down to adventure.,varadj83, dec
Accomplished Plus Price..???,shubham_bafna888, dec
Overpriced,achyutam.jk14, dec
@nikhil_chauhan7777,aniketyadavvv, dec
@__lone_wolf_singh_ if you want proper suv for offroading  then go with thar or ROXX ...but if you want a sophisticated urban suv with front wheel drive with comfort for your family go for suv...both are completely different segments you are comparing ...sierra is more of a creta segment car ...with slightly more everything . And the space is just awesome .,dr_ritabrata, dec
@naman.visaria nexon and sierra are completely different segment cars ...sierra is creta segment with everything little more ...so the prices are little more too...cause it's more luxurious in every aspect,dr_ritabrata, dec
"@tatamotorscars Diesel prices are way too much considering the same power train is shared between Nexon, curvv and Sierra. 1.5 lakhs over a newly developed petrol engine is way too much.",elmobito, dec
"Brother just think how mahindra is able to give bigger engine in same size , proper 4 x 4 in same size car at same price that means tata sierra diesel auto is extremely overpriced",__lone_wolf_singh_, dec
Overpriced,piyush_sachin1489, dec
"Price too high, maybe",raj.seth0, dec
Smart hi best h,panchal_interio_bhiwani, dec
Hyperion not with MT,jatin._.jindal, dec
What about accomplished and accomplished plus,redlinechazer, dec
Costly hai creta k comparison mai,gaurav.jain.5680, dec
Turbo petrol will cost over 20 lakhs on road. With that amount you can get a Tata Harrier or Xuv 700 or ScorpioN,_albert_rm_, dec
Ex-showroom or onroad price?,im_themistokles, dec
"Tata knew their manufacturing cost and selling price long before launch.
Still, they held back the full pricing and waited to see the public hype before revealing the rest.
As a customer and a fan, it honestly feels like they took advantage of people’s excitement for the Sierra.
A legendary name deserves transparent pricing from day one — not a strategy based on reactions.
Cars should be priced with fairness, not emotions. Yet top end model price is still not revealed. @tatamotorscars",rahul0114malave, dec
Creat turbo starts at 19.49 ex showroom....so this is better ig,ethan_27648, dec
Mind. Blown.,nbe_tata_motors, dec
Most vFM variant pure and pure plus,abhigyan1574_pvt, dec
Price is very high,rajpurohit_rok_, dec
@peersahil0,shah_arbaz0, dec
Ev,_athul_09_, dec
Black colour available karwao,patelisrail672, dec
Overpriced,naman.visaria, dec
Price is very high,lohith.acharya, dec
Part 3 let it be secret itself,mohan____6523, dec
Wounderful car,sanatan_reel1, dec
Price to high see the yt video comment. You break our heart. Think again for price either it's your failure for this model .,iamsuviray, dec
Disappointed in pricing,kaustubh_23, dec
Over priced in segment.,lokendra_singh_chouhan76, dec
Sir please test drive,rambabu_____777, dec
Price of diesel automatic is not justified @thetatasierra @tatamotorscars,__lone_wolf_singh_, dec
"@rajpurohit_rok_ thats coz you underestimated by seeing the introductory price. Any vegicle in this segmets costs even higher or in par  check i lt out for  Grand Vittara, Hyrider, Brezza, Kushaq, Tiaigun, Creta, Seltos, Elevate, etc.",_ray_diamond_1, dec
"@__lone_wolf_singh_  thats coz you underestimated by seeing the introductory price. Any vegicle in this segmets costs even higher or in par  check i lt out for  Grand Vittara, Hyrider, Brezza, Kushaq, Tiaigun, Creta, Seltos, Elevate, etc.",_ray_diamond_1, dec
text,username, dec
Every glance turns into a moment of déjà vu. Sierra still owns the spotlight.,thetatasierra, dec
Sierra doesn’t compete. It reminds the segment what iconic truly looks like.,thetatasierra, dec
"Hi @d.kumar.yaadein, our team is actively working on your complaint. Rest assured, it will be resolved soon.",tatamotorscars, dec
"Hi, thank you for your interest in the All-New Sierra. You may proceed with your pre-booking by clicking the link in our bio!",thetatasierra, dec
@bale.shwaryada Not just back on the roads—back where it always belonged. Sierra is here again.,thetatasierra, dec
Wow,unseentanzania.africa, dec
Hence cancelling the booking and never go for Tata,dushyantkrofficial, dec
Check My New Reel Uploaded,revsoul09, dec
Are you conducting any giveaway ?? I really need the car  plsss,rukiyyya_66, dec
But price is very high,rajpurohit_rok_, dec
"My papa told me to learn driving in a driving school.
So after 30 days I asked him if I can drive his car.
He said, ‘Drive your own car.’
But I don’t even have a car yet, and by the time I buy one, 5 new Sierra models will launch.",iamajuhii, dec
"Not just beat, Defender looks old in front of Sierra",advertiseinmotion, dec
Tata sumo,harigobindasahu, dec
@thetatasierra Why was HUD not given in the top model,vibhor.chhabra0435, dec
@tatamotorscars @tatamotorsgroup @tatamotors — 80 days in service center with no resolution despite warranty. Kindly intervene.”,vinitwinit, dec
After sales waste hai m fass gya ho,param_singh_rana, dec
Mena apki video Dali hh viral Krva do,___kris____hnnaa, dec
Areh @das_gourav bhai,aayushmohanty, dec
tata siera name se reel to dal di lekin views nhi aaye,knp.top.team, dec
Public reaction dekh ke lag raha hai worth hai lena car,dilipdesai963, dec
Market lead karegi ye car dekh lena,shar.majiek, dec
@d.kumar.yaadein Ye pakka mahindra ka paid bot hai,ansaridan67, dec
Collab us  check dm,noor_pb__19, dec
@ansaridan67 bhai tumhare dm karta hu mails and booking receipts,dushyantkrofficial, dec
Support karo,llll_shehzada__llll50k, dec
Tatasierra,official_kaushl, dec
Nice car,__editor__2.o__, dec
Sierra — a name that carries its legacy every time you say it.,thetatasierra, dec
Bhai theek utha lo please yaar,rohuu__2x_, dec
Never buy Tata vehicle... I own it... got to know they are the biggest cheater.. product last till first 10k kms after that your life will be hell... cheep quality parts are installed in this product... they just show outer cosmetic..internally the parts have very low and poor quality,rallychirag, dec
Ev soon,rakeshdb, dec
23lac for 3 screen car thnks for showing dreams to the middle class..... Non of the middle class can buy thnks,chinmaya.mohanty.9, dec
Location Chandigarh,aswain08, dec
First  choice,reenku_choudhary_hp_54, dec
Hi sir,jishnu__710, dec
Safari in modern Yug,r_ivalr_ahul, dec
BUILT DIFFERENT,shraddha_tata_motors_ank, dec
"#BoycottTatamotors #FraudTataMotors 
Never ever buy your Car from Tata motors
Extremely pathetic experience with Tata Motors. My brand-new Tata Curvv (just 15 days old) broke down with a DCA fault in Lonavala, leaving my family with kids stranded on the roadside for 5–6 hours.
Support and coordination were shockingly poor. This is completely unacceptable for a new car and shows a total lack of responsibility towards customer safety. Deeply disappointed.
Tata motors are fraud and never trust them for your new vehicle with your hard-earned money",ridzzz_18, dec
"I have one question , why the sunroof extends in boot surface and why sunroof is not slightly ahead of driver seat in front ?",tidke0607, dec
Seirra is a total head turner,maistunnerhoon, dec
Sierra is on ARGOS platform which also supports 7 seater version and tata js considering 7 seater for this car too which they confirmed in an interview and that's why it's extended till boot space,ctekade27, dec
"@ctekade27 and what about the slight extension  ahead of driver seat , isn't it pointless thing to think that they are planning for last 2 seats which may be planned in few years rather than the important driving seats",tidke0607, dec
Next Market leader,saurabhrajput11_, dec
Thanks alot sir @martinuhlarik  Sierra was gifted to my dad by my grandfather... I grew up in the Sierra... We booked the new one... If you are still in Chandigarh do let me know id love to personally meet and thank you....,tarush_98, dec
"Don't trust Tata Dealers, especially Kashmere Gate DPS CARS branch, for on-time delivery. Months of waiting for a simple Nexon car is unacceptable!

@tatamotorscars @thetatasierra @ratantata Feeling frustrated! Booked a Nexon over a month ago, but production hasn't started yet. No updates or transparency from the production house. Why is my order delayed? When can I expect delivery? I have only one hope from dealership they are supporting and giving me updates but I am not getting any positive response from Tata motors plant. I think if I book sierra then I have to wait for a year.",dushyantkrofficial, dec
"Killing the hype by prolonging the frustration, it’s just a car for god’s sake. The marketing team would regret in the end. That’s for sure.",trumpforwi, dec
Sab variants ki price reveal karo aab,vk_77878, dec
Reveal the prices of the variants so that people can plan.,trumpforwi, dec
Overhyping anything leads to fatalities.,trumpforwi, dec
Definitely it's going to beat each & every rivalry of its segment,suditya_singh_bais, dec
Why did you gave so small headlamps ????,kushalraj.jain1, dec
"I must admit,  Tata is always innovative when it comes to marketing.  Great stuff",vjrider17, dec
Sir i am really happy you loved this car,arjunsharma25951, dec
⁠Fantastic to see people amazed after seeing the car on road,ashutoshdubey354, dec
⁠Letss goo Sierra finally on the roads,bale.shwaryada, dec
⁠Legroom is the USP it seems,vipin.chaudhary12, dec
⁠Wow need to buy this onee now,aadiverma628, dec
⁠Aisa review lene keliye guts chahiye bhai,sourabhgupta5146, dec
Bohot hi badhiya interior hai ekdam premium touch aur feel de raha hai,bansal.jat25, dec
⁠Yaaar mujhe bhi dekhni hai ye gaadi,farh.anshaik5, dec
⁠Tata never disappoints & we have the proof now,vikasdubey519, dec
⁠Red color is actually stunning,gauravsinha5173, dec
text,username, dec
Dream sierra,mr._roshanrajput, dec
It's  for indian people  for our experience,ashurathor4784, dec
Tata is best,nitish_br24, dec
I am Tata pyan,tata_intra_v30_raddi, dec
Bring sierra ev capture 18 to 25 lakhs market cars,rakeshdb, dec
Looking is best & mini Defrendar car bhai hi is best in 2025  in Indian,kismatchoudhri, dec
CNG chahte he sierra to like kare,irshadpathan000x, dec
Tata sierra legend kab hua be?? Tata safari storm was kinda legend but sierra??,snp_7929, dec
Ek cheej jo isme kami mahsoos karati sirf 5 seater suv hai 7 seater hota to aur better hota,_rishuu_brt_911, dec
I m going to buy in 2026 .,mohit261999, dec
Tata is the best,vinodrawat872y, dec
"I didn't know but, I'm waiting for Sierra's Daddy version",rohitgaikwad0810, dec
Test ride,singhjaivrat, dec
Good,mohsinrajputmeerut, dec
Chanda maang kr le skta hu kya,suryabhau599, dec
I need you sierra..,rajendrapatidar_patidar, dec
"#BoycottTatamotors #FraudTataMotors 
Never ever buy your Car from Tata motors
Extremely pathetic experience with Tata Motors. My brand-new Tata Curvv (just 15 days old) broke down with a DCA fault in Lonavala, leaving my family with kids stranded on the roadside for 5–6 hours.
Support and coordination were shockingly poor. This is completely unacceptable for a new car and shows a total lack of responsibility towards customer safety. Deeply disappointed.
Tata motors are fraud and never trust them for your new vehicle with your hard-earned money",ridzzz_18, dec
